Deployment,Date Time,Date,Time,Control_A,Control_B,Control_Avg,White_5A,White_5B,White_5_Avg,White_10A,White_10B,White_10Avg,White_15A,White_15B,White_15Avg,White_25A,White_25B,White_25_Avg,White_30A,White_30B,White_30_Avg,Black_5A,Black_5B,Black_5Avg,Black_10A,Black_10B,Black_10Avg,Black_15A,Black_15B,Black_15Avg,Black_25A,Black_25B,Black_25_Avg,Black_30B,Air_Temp,Solar_Rad,Rain
2,8/22/2018 7:00,8/22/2018,7:00,28.05,28.05,28.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.419,28.3,28.3595,28.556,28.772,28.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.648,28.688,28.668,28.757,26.8,0,0
2,8/22/2018 7:30,8/22/2018,7:30,27.863,27.863,27.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.294,28.112,28.203,28.431,28.585,28.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.46,28.501,28.4805,28.569,27,30,0
2,8/22/2018 8:00,8/22/2018,8:00,27.738,27.675,27.7065,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.107,27.988,28.0475,28.244,28.46,28.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.273,28.376,28.3245,28.382,27.3,93,0
2,8/22/2018 8:30,8/22/2018,8:30,27.613,27.55,27.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.982,27.863,27.9225,28.119,28.272,28.1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.148,28.189,28.1685,28.257,27.6,95,0
2,8/22/2018 9:00,8/22/2018,9:00,27.488,27.488,27.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.919,27.738,27.8285,27.994,28.147,28.0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.023,28.064,28.0435,28.132,28.2,260,0
2,8/22/2018 9:30,8/22/2018,9:30,27.425,27.363,27.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.857,27.738,27.7975,27.931,28.085,28.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.96,28.001,27.9805,28.007,28.8,385,0
2,8/22/2018 10:00,8/22/2018,10:00,27.425,27.363,27.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.857,27.738,27.7975,27.869,28.085,27.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.898,28.064,27.981,28.007,29.3,489,0
2,8/22/2018 10:30,8/22/2018,10:30,27.613,27.488,27.5505,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.982,27.925,27.9535,27.994,28.147,28.0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.96,28.251,28.1055,28.07,29.9,550,0
2,8/22/2018 11:00,8/22/2018,11:00,27.925,27.738,27.8315,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.232,28.237,28.2345,28.181,28.397,28.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.21,28.626,28.418,28.257,30.2,329,0
2,8/22/2018 11:30,8/22/2018,11:30,28.425,28.112,28.2685,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.606,28.675,28.6405,28.494,28.772,28.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.523,29.125,28.824,28.569,30.8,387,0
2,8/22/2018 12:00,8/22/2018,12:00,28.987,28.55,28.7685,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.043,29.174,29.1085,28.869,29.209,29.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.022,29.687,29.3545,29.007,31.6,835,0
2,8/22/2018 12:30,8/22/2018,12:30,29.549,29.112,29.3305,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.605,29.736,29.6705,29.306,29.709,29.5075,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.585,30.312,29.9485,29.444,31.9,911,0
2,8/22/2018 13:00,8/22/2018,13:00,30.236,29.674,29.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.167,30.36,30.2635,29.868,30.333,30.1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.209,30.998,30.6035,30.068,31.4,998,0
2,8/22/2018 13:30,8/22/2018,13:30,30.922,30.361,30.6415,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.791,31.047,30.919,30.493,30.957,30.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.896,31.747,31.3215,30.692,30.3,253,0
2,8/22/2018 14:00,8/22/2018,14:00,31.547,31.047,31.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.478,31.733,31.6055,31.18,31.644,31.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.583,32.433,32.008,31.379,30.4,213,0
2,8/22/2018 14:30,8/22/2018,14:30,32.171,31.734,31.9525,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.102,32.357,32.2295,31.805,32.268,32.0365,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.27,33.12,32.695,32.003,31.3,373,0
2,8/22/2018 15:00,8/22/2018,15:00,32.732,32.295,32.5135,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.601,32.856,32.7285,32.304,32.767,32.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.895,33.619,33.257,32.627,30.9,946,0
2,8/22/2018 15:30,8/22/2018,15:30,33.169,32.857,33.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.355,33.2275,32.804,33.204,33.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.394,34.118,33.756,33.126,30.6,229,0
2,8/22/2018 16:00,8/22/2018,16:00,33.668,33.419,33.5435,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.661,33.916,33.7885,33.304,33.64,33.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.893,34.492,34.1925,33.75,31.1,747,0
2,8/22/2018 16:30,8/22/2018,16:30,34.167,33.98,34.0735,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.223,34.415,34.319,33.866,34.077,33.9715,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.455,34.928,34.6915,34.312,31.3,666,0
2,8/22/2018 17:00,8/22/2018,17:00,34.666,34.666,34.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.784,34.913,34.8485,34.365,34.513,34.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.955,35.302,35.1285,34.936,31.9,158,0
2,8/22/2018 17:30,8/22/2018,17:30,35.165,35.29,35.2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.407,35.474,35.4405,34.865,34.95,34.9075,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.454,35.676,35.565,35.559,32.6,137,0
2,8/22/2018 18:00,8/22/2018,18:00,35.664,35.913,35.7885,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.968,35.973,35.9705,35.427,35.386,35.4065,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.891,35.988,35.9395,36.183,33,399,0
2,8/22/2018 18:30,8/22/2018,18:30,36.1,36.412,36.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.467,36.471,36.469,35.864,35.76,35.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.328,36.3,36.314,36.682,33.3,304,0
2,8/22/2018 19:00,8/22/2018,19:00,36.474,36.786,36.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.903,36.845,36.874,36.239,36.072,36.1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.702,36.611,36.6565,37.118,33.1,60,0
2,8/22/2018 19:30,8/22/2018,19:30,36.724,37.098,36.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.215,37.156,37.1855,36.613,36.384,36.4985,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.014,36.798,36.906,37.492,32.4,28,0
2,8/22/2018 20:00,8/22/2018,20:00,36.849,37.285,37.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.464,37.343,37.4035,36.863,36.571,36.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.201,36.985,37.093,37.804,31.1,11,0
2,8/22/2018 20:30,8/22/2018,20:30,36.849,37.223,37.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.526,37.343,37.4345,36.925,36.696,36.8105,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.388,37.048,37.218,37.928,29.7,0,0
2,8/22/2018 21:00,8/22/2018,21:00,36.724,37.036,36.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.339,37.219,37.279,36.863,36.696,36.7795,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.388,37.048,37.218,37.866,28.6,0,0
2,8/22/2018 21:30,8/22/2018,21:30,36.537,36.786,36.6615,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.09,36.97,37.03,36.676,36.571,36.6235,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.201,36.861,37.031,37.679,27.9,0,0
2,8/22/2018 22:00,8/22/2018,22:00,36.225,36.412,36.3185,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.716,36.596,36.656,36.426,36.384,36.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.952,36.611,36.7815,37.43,27.4,0,0
2,8/22/2018 22:30,8/22/2018,22:30,35.851,35.976,35.9135,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.342,36.16,36.251,36.051,36.072,36.0615,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.64,36.3,36.47,37.056,27.1,0,0
2,8/22/2018 23:00,8/22/2018,23:00,35.415,35.539,35.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.906,35.724,35.815,35.677,35.76,35.7185,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.203,35.926,36.0645,36.619,26.6,0,0
2,8/22/2018 23:30,8/22/2018,23:30,34.978,35.103,35.0405,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.47,35.287,35.3785,35.302,35.386,35.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.766,35.552,35.659,36.183,26.1,0,0
2,8/23/2018 0:00,8/23/2018,0:00,34.541,34.604,34.5725,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.971,34.789,34.88,34.865,35.012,34.9385,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.329,35.115,35.222,35.684,25.7,0,0
2,8/23/2018 0:30,8/23/2018,0:30,34.105,34.167,34.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.534,34.29,34.412,34.49,34.576,34.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.892,34.679,34.7855,35.247,25.1,0,0
2,8/23/2018 1:00,8/23/2018,1:00,33.606,33.668,33.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.036,33.854,33.945,33.991,34.139,34.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.393,34.242,34.3175,34.748,24.7,0,0
2,8/23/2018 1:30,8/23/2018,1:30,33.169,33.169,33.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.537,33.355,33.446,33.553,33.703,33.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.893,33.743,33.818,34.249,24.5,0,0
2,8/23/2018 2:00,8/23/2018,2:00,32.67,32.67,32.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,32.856,32.978,33.116,33.328,33.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.394,33.307,33.3505,33.75,24.3,0,0
2,8/23/2018 2:30,8/23/2018,2:30,32.233,32.233,32.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.601,32.357,32.479,32.679,32.892,32.7855,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.957,32.808,32.8825,33.251,24,0,0
2,8/23/2018 3:00,8/23/2018,3:00,31.734,31.734,31.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.102,31.92,32.011,32.242,32.455,32.3485,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.457,32.371,32.414,32.815,23.9,0,0
2,8/23/2018 3:30,8/23/2018,3:30,31.297,31.297,31.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.665,31.421,31.543,31.805,32.018,31.9115,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.02,31.872,31.946,32.315,23.8,0,0
2,8/23/2018 4:00,8/23/2018,4:00,30.798,30.798,30.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.228,30.984,31.106,31.367,31.581,31.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.521,31.435,31.478,31.878,23.6,0,0
2,8/23/2018 4:30,8/23/2018,4:30,30.361,30.361,30.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.791,30.547,30.669,30.93,31.144,31.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.084,30.998,31.041,31.379,23.3,0,0
2,8/23/2018 5:00,8/23/2018,5:00,29.924,29.924,29.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.355,30.111,30.233,30.555,30.77,30.6625,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.646,30.561,30.6035,30.942,23.1,0,0
2,8/23/2018 5:30,8/23/2018,5:30,29.549,29.486,29.5175,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.918,29.674,29.796,30.118,30.333,30.2255,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.209,30.124,30.1665,30.505,22.8,0,0
2,8/23/2018 6:00,8/23/2018,6:00,29.112,29.049,29.0805,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.481,29.299,29.39,29.743,29.958,29.8505,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.772,29.75,29.761,30.068,22.6,0,0
2,8/23/2018 6:30,8/23/2018,6:30,28.675,28.675,28.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.106,28.862,28.984,29.368,29.584,29.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.397,29.313,29.355,29.693,22.4,0,0
2,8/23/2018 7:00,8/23/2018,7:00,28.3,28.237,28.2685,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.731,28.487,28.609,28.931,29.209,29.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.96,28.938,28.949,29.256,22.3,0,0
2,8/23/2018 7:30,8/23/2018,7:30,27.925,27.863,27.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.356,28.112,28.234,28.556,28.834,28.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.585,28.563,28.574,28.882,22.1,19,0
2,8/23/2018 8:00,8/23/2018,8:00,27.55,27.488,27.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.982,27.738,27.86,28.244,28.46,28.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.21,28.189,28.1995,28.507,22.2,88,0
2,8/23/2018 8:30,8/23/2018,8:30,27.175,27.175,27.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.607,27.363,27.485,27.869,28.085,27.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.835,27.814,27.8245,28.132,23.1,190,0
2,8/23/2018 9:00,8/23/2018,9:00,26.863,26.801,26.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.295,27.051,27.173,27.556,27.773,27.6645,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.523,27.501,27.512,27.757,24.3,297,0
2,8/23/2018 9:30,8/23/2018,9:30,26.613,26.551,26.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.045,26.801,26.923,27.244,27.46,27.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.211,27.252,27.2315,27.507,25.6,396,0
2,8/23/2018 10:00,8/23/2018,10:00,26.426,26.363,26.3945,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.92,26.676,26.798,27.057,27.273,27.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.023,27.127,27.075,27.258,27,443,0
2,8/23/2018 10:30,8/23/2018,10:30,26.488,26.301,26.3945,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.857,26.738,26.7975,26.994,27.273,27.1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.961,27.252,27.1065,27.195,28.4,475,0
2,8/23/2018 11:00,8/23/2018,11:00,26.738,26.426,26.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.982,26.926,26.954,27.057,27.335,27.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.086,27.501,27.2935,27.258,30.1,612,0
2,8/23/2018 11:30,8/23/2018,11:30,27.113,26.738,26.9255,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.295,27.3,27.2975,27.244,27.648,27.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.336,27.939,27.6375,27.445,30.9,483,0
2,8/23/2018 12:00,8/23/2018,12:00,27.613,27.113,27.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.732,27.8,27.766,27.619,28.023,27.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.773,28.563,28.168,27.82,31.3,795,0
2,8/23/2018 12:30,8/23/2018,12:30,28.237,27.675,27.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.232,28.362,28.297,28.056,28.585,28.3205,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.273,29.188,28.7305,28.257,30.8,912,0
2,8/23/2018 13:00,8/23/2018,13:00,28.924,28.237,28.5805,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.856,29.049,28.9525,28.619,29.147,28.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.898,NA,28.898,28.819,30.8,221,0
2,8/23/2018 13:30,8/23/2018,13:30,29.549,28.924,29.2365,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.481,29.674,29.5775,29.181,29.771,29.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.585,NA,29.585,29.444,31.4,940,0
2,8/23/2018 14:00,8/23/2018,14:00,30.236,29.549,29.8925,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.105,30.298,30.2015,29.806,30.395,30.1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.272,NA,30.272,30.068,30.8,327,0
2,8/23/2018 14:30,8/23/2018,14:30,30.86,30.236,30.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.729,30.984,30.8565,30.43,30.957,30.6935,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.959,31.934,31.4465,30.692,31.7,898,0
2,8/23/2018 15:00,8/23/2018,15:00,31.484,30.922,31.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.416,31.671,31.5435,31.055,31.581,31.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.646,32.496,32.071,31.379,31.5,840,0
2,8/23/2018 15:30,8/23/2018,15:30,32.046,31.609,31.8275,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.04,32.294,32.167,31.742,32.143,31.9425,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.333,33.057,32.695,32.066,31.2,803,0
2,8/23/2018 16:00,8/23/2018,16:00,32.67,32.358,32.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.726,32.918,32.822,32.367,32.704,32.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.957,33.619,33.288,32.752,31,693,0
2,8/23/2018 16:30,8/23/2018,16:30,33.231,33.044,33.1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.35,33.542,33.446,33.116,33.328,33.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.581,34.118,33.8495,33.501,30.7,628,0
2,8/23/2018 17:00,8/23/2018,17:00,33.855,33.793,33.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.036,34.165,34.1005,33.803,33.89,33.8465,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.268,34.616,34.442,34.187,30.6,540,0
2,8/23/2018 17:30,8/23/2018,17:30,34.417,34.541,34.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.722,34.789,34.7555,34.49,34.451,34.4705,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.892,35.115,35.0035,34.936,30.3,445,0
2,8/23/2018 18:00,8/23/2018,18:00,34.916,35.165,35.0405,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.345,35.35,35.3475,35.115,34.95,35.0325,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.454,35.552,35.503,35.559,30.1,338,0
2,8/23/2018 18:30,8/23/2018,18:30,35.415,35.789,35.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.906,35.91,35.908,35.677,35.449,35.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.016,35.926,35.971,36.183,29.9,250,0
2,8/23/2018 19:00,8/23/2018,19:00,35.851,36.287,36.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.467,36.347,36.407,36.176,35.885,36.0305,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.452,36.3,36.376,36.744,29.5,114,0
2,8/23/2018 19:30,8/23/2018,19:30,36.163,36.661,36.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.903,36.72,36.8115,36.551,36.197,36.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.827,36.549,36.688,37.118,29.3,88,0
2,8/23/2018 20:00,8/23/2018,20:00,36.287,36.786,36.5365,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.09,36.907,36.9985,36.738,36.446,36.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.076,36.736,36.906,37.43,29.1,18,0
2,8/23/2018 20:30,8/23/2018,20:30,36.35,36.786,36.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.152,36.907,37.0295,36.8,36.509,36.6545,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.201,36.798,36.9995,37.554,28.5,0,0
2,8/23/2018 21:00,8/23/2018,21:00,36.225,36.599,36.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.965,36.783,36.874,36.738,36.509,36.6235,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.139,36.736,36.9375,37.43,27.7,0,0
2,8/23/2018 21:30,8/23/2018,21:30,35.976,36.287,36.1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.654,36.471,36.5625,36.488,36.384,36.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.952,36.549,36.7505,37.243,26.7,0,0
2,8/23/2018 22:00,8/23/2018,22:00,35.664,35.913,35.7885,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.28,36.097,36.1885,36.176,36.134,36.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.702,36.3,36.501,36.869,26.1,0,0
2,8/23/2018 22:30,8/23/2018,22:30,35.227,35.415,35.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.844,35.661,35.7525,35.801,35.76,35.7805,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.265,35.926,36.0955,36.494,25.5,0,0
2,8/23/2018 23:00,8/23/2018,23:00,34.791,34.978,34.8845,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.345,35.163,35.254,35.364,35.386,35.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.828,35.552,35.69,35.996,25.1,0,0
2,8/23/2018 23:30,8/23/2018,23:30,34.354,34.417,34.3855,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.784,34.602,34.693,34.927,35.012,34.9695,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.329,35.053,35.191,35.497,24.7,0,0
2,8/24/2018 0:00,8/24/2018,0:00,33.855,33.918,33.8865,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.285,34.103,34.194,34.49,34.576,34.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.83,34.616,34.723,34.998,24.5,0,0
2,8/24/2018 0:30,8/24/2018,0:30,33.294,33.356,33.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.724,33.542,33.633,33.991,34.077,34.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.33,34.118,34.224,34.499,24.2,0,0
2,8/24/2018 1:00,8/24/2018,1:00,32.795,32.857,32.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.225,32.981,33.103,33.491,33.64,33.5655,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.769,33.619,33.694,33.938,23.9,0,0
2,8/24/2018 1:30,8/24/2018,1:30,32.295,32.358,32.3265,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.726,32.482,32.604,32.991,33.204,33.0975,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.269,33.12,33.1945,33.438,23.6,0,0
2,8/24/2018 2:00,8/24/2018,2:00,31.796,31.859,31.8275,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.227,31.983,32.105,32.554,32.704,32.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.77,32.621,32.6955,32.939,23.3,0,0
2,8/24/2018 2:30,8/24/2018,2:30,31.359,31.359,31.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.728,31.483,31.6055,32.055,32.268,32.1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.27,32.121,32.1955,32.44,23.6,0,0
2,8/24/2018 3:00,8/24/2018,3:00,30.86,30.86,30.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.291,31.047,31.169,31.617,31.831,31.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.771,31.685,31.728,31.941,23.8,0,0
2,8/24/2018 3:30,8/24/2018,3:30,30.423,30.423,30.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.854,30.61,30.732,31.18,31.394,31.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.333,31.185,31.259,31.504,24,0,0
2,8/24/2018 4:00,8/24/2018,4:00,29.986,29.986,29.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.417,30.173,30.295,30.805,31.02,30.9125,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.834,30.811,30.8225,31.067,24.1,0,0
2,8/24/2018 4:30,8/24/2018,4:30,29.611,29.611,29.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.042,29.798,29.92,30.43,30.583,30.5065,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.459,30.374,30.4165,30.63,23.9,0,0
2,8/24/2018 5:00,8/24/2018,5:00,29.237,29.237,29.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.668,29.424,29.546,30.056,30.208,30.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.084,29.999,30.0415,30.255,23.7,0,0
2,8/24/2018 5:30,8/24/2018,5:30,28.924,28.862,28.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.356,29.112,29.234,29.681,29.896,29.7885,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.71,29.687,29.6985,29.881,24.2,0,0
2,8/24/2018 6:00,8/24/2018,6:00,28.55,28.55,28.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.981,28.799,28.89,29.368,29.584,29.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.397,29.313,29.355,29.569,25.2,0,0
2,8/24/2018 6:30,8/24/2018,6:30,28.237,28.237,28.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.669,28.487,28.578,28.994,29.209,29.1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.022,29,29.011,29.194,25.8,0,0
2,8/24/2018 7:00,8/24/2018,7:00,27.925,27.925,27.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.419,28.175,28.297,28.744,28.959,28.8515,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.71,28.688,28.699,28.882,25.9,0,0
2,8/24/2018 7:30,8/24/2018,7:30,27.675,27.613,27.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.169,27.925,28.047,28.431,28.647,28.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.398,28.438,28.418,28.569,26.1,12,0
